Geneid,chr,length,logFC,AveExpr,t,P.Value,adj.P.Val,B,FC
ATP10D,chr4,7965,0.616763590142893,4.9649184680386,1.13661320463027,0.272152048141203,0.999990905452192,-4.5915932386914,1.53343136055406
AP000892.1,chr11,488,0.616688203070029,0.6842879859101,0.96478688969611,0.348763209190174,0.999990905452192,-4.59563379641286,1.53335123420846
SDK1,chr7,12062,0.616681480803917,8.4730895480071,1.6139410339743,0.125750365593732,0.999990905452192,-4.56884380211403,1.53334408954466
SWI5,chr9,1649,0.616663908885733,2.57488618244882,0.849750663659361,0.407785157584974,0.999990905452192,-4.59772911850883,1.53332541364155
AC087276.2,chr11,787,0.616651354252566,2.95359239566872,0.814465711474643,0.427130347464878,0.999990905452192,-4.59849554034467,1.53331207038203
EFNB3,chr17,3222,0.616634485222871,0.360815824279401,0.794773302099469,0.438177372846416,0.999990905452192,-4.59758476522579,1.53329414189757
ZNF143,chr11,4233,0.616533512016436,4.27687712456504,1.33381849069653,0.200621673341651,0.999990905452192,-4.58652943187833,1.53318683147941
BECN1,chr17,6414,0.616508631831437,3.47782246472066,1.15164167118331,0.266098667107687,0.999990905452192,-4.59191504263402,1.53316039093446
SYT5,chr19,5347,-0.616366663214113,1.19621065007622,-0.516693712387448,0.612316651273157,0.999990905452192,-4.60067247348596,0.652311666739064
AC106799.2,chr5,721,0.61635281366001,6.04814077635461,0.925901911847156,0.368017805092837,0.999990905452192,-4.59747943573262,1.53299481100146
AL162726.3,chr9,4429,0.616347013725663,7.0569356068279,0.692048458245317,0.498657781704245,0.999990905452192,-4.60416557441312,1.53298864805563
MAP2K7,chr19,5145,-0.616266799781286,1.7142412318435,-0.725453533855102,0.478471725219686,0.999990905452192,-4.59896426697836,0.65235682135254
TMEM116,chr12,7989,0.616234274918362,4.0663622993648,0.960106618303437,0.351043033612963,0.999990905452192,-4.59615045675736,1.53286885797227
PRRX2,chr9,1311,-0.61620806788971,3.50620337607345,-0.685226928757118,0.502840114373462,0.999990905452192,-4.60097777968311,0.652383379238238
RAB3D,chr19,4417,-0.616168446957845,3.00541916912769,-0.830599523863297,0.418213142597228,0.999990905452192,-4.5982659836085,0.652401295978522
BEX5,chrX,1063,0.616134010783031,0.173547497497921,0.438716791460855,0.666632430686339,0.999990905452192,-4.60049172774595,1.53276233065654
PCSK5,chr9,12705,0.615901324290085,6.4703591863278,1.21689230330838,0.240990170964429,0.999990905452192,-4.58814499011557,1.53251513750684
CXorf21,chrX,1855,0.615791569119059,1.16431738584661,0.712971884469737,0.485956521251877,0.999990905452192,-4.59880014331842,1.53239855357308
SNHG3,chr1,4088,-0.615767863895447,2.19540353123942,-0.75692191096118,0.459910162753732,0.999990905452192,-4.59887718953692,0.652582468844137
AC244517.5,chr5,1698,0.615709482878525,2.20071601335512,0.763372128088948,0.456160605226252,0.999990905452192,-4.59879048059592,1.5323113658763
RREB1,chr6,17254,-0.61552703579112,5.68315401120434,-1.40135547687359,0.179880431835437,0.999990905452192,-4.58237642939736,0.652691413085634
SPATA18,chr4,4941,0.615414992573956,3.82071037444299,0.750805422417256,0.463483104463559,0.999990905452192,-4.60016178605722,1.53199861454954
SLC16A12,chr10,4835,0.615302817097779,4.32013346801722,0.9130295950138,0.374548629475867,0.999990905452192,-4.59724874969277,1.5318794999839
RGS21,chr1,1794,0.615296331407983,1.45179302884996,0.573037688463409,0.574448414577067,0.999990905452192,-4.60040409983077,1.5318726133775
MSRB1,chr16,2157,-0.61512486506445,-0.0295128859395437,-0.568696174143462,0.5773228123044,0.999990905452192,-4.59949738607855,0.652873384994207
APOBEC2,chr6,1151,-0.615110870321102,1.84212245189879,-0.844718567763533,0.410508644870824,0.999990905452192,-4.5974947528328,0.652879718168938
EIF3B,chr7,8998,-0.61507965358645,2.88903023367432,-0.98968258621585,0.336809428465408,0.999990905452192,-4.59541056169923,0.652893845197064
ZNF219,chr14,6679,0.615077533069749,1.79589039145834,0.887041543609891,0.387971278470404,0.999990905452192,-4.5968886272675,1.53164030803365
AC093668.2,chr7,3569,-0.615009110257111,2.31325223479492,-0.738937321161021,0.470463933107121,0.999990905452192,-4.59919781337254,0.652925770469065
AC079062.1,chr18,6856,0.615004514636959,3.2871525355467,0.693583891688757,0.497719192357592,0.999990905452192,-4.60060528985973,1.53156278981839
AL353753.1,chr9,2320,0.614889908181947,1.61967084913722,0.538267859773418,0.597674099974338,0.999990905452192,-4.60086419566646,1.53144112861812
KCNQ2,chr20,12775,0.614868016878728,1.87101667774435,0.587866391977626,0.564686977992539,0.999990905452192,-4.60061470181757,1.53141789086738
AC119403.1,chr19,776,0.614843239075897,1.0013969855976,0.998264134373243,0.332756496304769,0.999990905452192,-4.59519669354403,1.53139158950525
CD180,chr5,5668,-0.614685872734493,1.69073749889622,-1.10464537887451,0.285370235021323,0.999990905452192,-4.59350192398171,0.65307207564604
DRC1,chr2,3048,0.614618217415269,3.37902602450158,1.07038348551034,0.300057775208253,0.999990905452192,-4.59375422484261,1.53115275219294
AC091180.4,chr17,245,-0.614581624441006,-0.169229039413307,-0.6343475986068,0.534665763713727,0.999990905452192,-4.5989126677187,0.6531192679544
SENP2,chr3,7169,0.614533377823423,3.6228823558647,1.0561814020297,0.306305183904369,0.999990905452192,-4.59401911510853,1.53106271337572
SHTN1,chr10,8247,0.614440787768737,5.54588730725088,1.06269975188482,0.30342617629634,0.999990905452192,-4.59354181903524,1.53096445516631
LINC02337,chr13,374,0.614346132816528,4.08991655675978,0.703468783031108,0.491701396414404,0.999990905452192,-4.60115548231888,1.53086401216937
AL590867.1,chr6,1212,-0.614341705072007,3.61164464355109,-0.939815973972325,0.361046188415108,0.999990905452192,-4.5964960553741,0.653227890350786
CASP14,chr19,3497,0.614281013525937,1.76796180371805,0.784196200276179,0.444184493628323,0.999990905452192,-4.59827765130353,1.5307949147331
PITPNM1,chr11,6449,0.614249763713637,1.49662046176474,0.722652853255857,0.480145173960612,0.999990905452192,-4.59888249552324,1.53076175697327
AP002992.1,chr11,776,0.614248088860134,1.38432861998617,0.603661460513744,0.554386268051662,0.999990905452192,-4.60006876790204,1.53075997988239
AL132819.1,chr14,208,0.614243724214088,0.882166229386926,0.664069850119686,0.515939852451166,0.999990905452192,-4.59914916879379,1.53075534881678
CCDC170,chr6,5419,0.614239175770537,4.858928375613,1.0540186209143,0.307264799054733,0.999990905452192,-4.59388992058609,1.53075052274951
AP001781.1,chr11,885,0.614126826124237,0.855057102334767,0.833103665424435,0.416839917896399,0.999990905452192,-4.59730702354005,1.53063132043809
ARL4C,chr2,4013,-0.613988360984924,1.29275651649974,-0.836846186593046,0.414793020141479,0.999990905452192,-4.59739578674874,0.653387898165178
SEC11C,chr18,4511,0.613968575192946,2.91793815716055,0.92022316777698,0.37088932559714,0.999990905452192,-4.59668157271054,1.53046343287999
AL121772.1,chr20,2335,-0.613918593717624,0.623051641344794,-0.845111116663977,0.410295763854788,0.999990905452192,-4.59710275820379,0.653419496104515
MEN1,chr11,4246,-0.613905239412717,1.90609782825855,-0.632366916090512,0.535926879561022,0.999990905452192,-4.60016815318706,0.653425544509287
AC013480.1,chr2,346,-0.613862733924798,1.10445252729749,-0.77054154497525,0.45201511914275,0.999990905452192,-4.59812256195669,0.653444796381619
SEMA4A,chr1,6822,0.613715466156252,2.97532251026586,0.984430731893462,0.339306867605469,0.999990905452192,-4.59551392233796,1.53019494914961
AC020978.3,chr16,460,0.613624347347325,1.00853773042618,0.792348118561063,0.439550190271055,0.999990905452192,-4.59784045734532,1.53009830700818
LIPH,chr3,4122,0.613482982733899,2.90133676569272,1.05931502536076,0.304918669289025,0.999990905452192,-4.59407004644595,1.52994838540135
RIPOR1,chr16,6729,-0.613442716192155,4.10509307060732,-0.938408308090154,0.361747351400796,0.999990905452192,-4.59664411977174,0.65363506414437
ISL2,chr15,2221,-0.613386189719812,0.482935344300095,-0.753273583977062,0.462039296645096,0.999990905452192,-4.59806768447387,0.653660674829348
ZNF616,chr19,4891,0.613264785018114,2.63823339505278,0.970630381619868,0.345931239276409,0.999990905452192,-4.5957334877605,1.52971700871402
CENPF,chr1,11690,-0.613262040947914,3.93206858690246,-0.98258674897566,0.340186821326588,0.999990905452192,-4.59564194475457,0.653716926954353
MIR4435-2HG,chr2,13094,-0.613255264163634,7.01003588839038,-1.51890291438237,0.147964730482554,0.999990905452192,-4.57559968351799,0.653719997671915
CCDC58,chr3,1746,-0.613247135899831,1.53462855492893,-0.789626291415706,0.441094141904339,0.999990905452192,-4.59808509706864,0.653723680795107
IL6R-AS1,chr1,1756,-0.613217329887192,0.0859039453666787,-0.761158137905089,0.457445489230349,0.999990905452192,-4.59785411305232,0.653737186835552
SMARCD1,chr12,5136,-0.613216356233367,3.11046118670666,-0.678263898951673,0.507130051833035,0.999990905452192,-4.60069865274332,0.653737628033386
FXYD3,chr19,3334,-0.613210574441748,2.60496940499328,-0.616797793741412,0.545896659821118,0.999990905452192,-4.60099428253644,0.653740247978839
STC2,chr5,6128,-0.613197369565853,1.7116561052838,-0.837876134469797,0.414230853222985,0.999990905452192,-4.59753840188224,0.653746231640045
TRIM6,chr11,3947,0.613105006035147,1.63807409759268,0.817327878808858,0.425539624584915,0.999990905452192,-4.59778784166107,1.52954760139865
AC018437.2,chr8,389,0.613057381290063,2.37718246152651,0.662049089653698,0.517201108398114,0.999990905452192,-4.60022345452289,1.52949711040074
KCNB2,chr8,3582,0.612970666388255,5.27812129984931,0.670485965597369,0.511946837077123,0.999990905452192,-4.6029467382688,1.52940518092007
AC087762.1,chr15,643,0.612763782335634,5.14967520074792,0.66445426832756,0.515700115949844,0.999990905452192,-4.60292919436751,1.52918587826268
AL136115.3,chr1,1873,0.612618926421115,1.37525077908951,1.02568229438601,0.320038870883688,0.999990905452192,-4.59479477745594,1.52903234581655
CTSC,chr11,11421,-0.61249961811346,4.08866182442569,-0.5830988324458,0.567815827850626,0.999990905452192,-4.6031037564933,0.654062488849824
GOLGA2P5,chr12,10957,0.612454542028547,1.76265480505229,0.922522943903239,0.369724588860111,0.999990905452192,-4.59636435459745,1.52885813385413
TRAM2,chr6,6908,-0.612417563636829,4.69593416210562,-1.1629105043163,0.261626565942239,0.999990905452192,-4.59097249235075,0.6540996902541
DCLK3,chr3,5574,0.61232314217173,4.11304544166276,0.807251397274202,0.431156679955565,0.999990905452192,-4.59930978257114,1.52871889265214
CTNNBL1,chr20,4148,-0.612177478142091,5.78591276770015,-1.47571718317253,0.159095918049144,0.999990905452192,-4.5794956753211,0.654208551039558
RPL34-AS1,chr4,4570,0.612166760226262,3.31618094169023,0.720297403374199,0.481555290317235,0.999990905452192,-4.60022786532424,1.52855319507126
ZNF222,chr19,2003,0.612073880724562,-0.526348037157114,0.585996569066224,0.565913021465629,0.999990905452192,-4.59912997469736,1.52845479126092
CPEB1,chr15,8215,-0.612007480769725,0.979763954894083,-0.889615293364937,0.386627797377637,0.999990905452192,-4.59664220749174,0.654285643068086
RBM20,chr10,8162,0.611776209914041,5.3289579374592,0.727986562098053,0.47696121019643,0.999990905452192,-4.60182769192843,1.52813945820069
AL078612.2,chr11,999,0.611715948327313,0.0820730232807544,0.657225660883786,0.520218697123249,0.999990905452192,-4.59882223103624,1.52807562892102
AL442125.2,chr13,418,0.61169764805702,2.42828059690845,0.709573409119629,0.488006414861392,0.999990905452192,-4.59965350493695,1.52805624573962
AC108879.1,chrX,828,-0.611617459809197,3.76063292055666,-1.02913894878859,0.318460528856556,0.999990905452192,-4.59460481691517,0.654462547822356
GABRA5,chr15,4154,0.611614704963106,3.81532129615388,0.89573270770653,0.383447028606967,0.999990905452192,-4.59743325763426,1.5279683976041
SCIN,chr7,11623,0.611605195762018,3.79242049320016,0.738104005187664,0.470956467677993,0.999990905452192,-4.60034912621064,1.52795832637598
IMPG1,chr6,3801,0.611363871825729,4.06090373428501,0.662368892320099,0.517001387520037,0.999990905452192,-4.60182796420235,1.52770276156877
AL117348.2,chr1,1625,0.611259674165083,2.81319545193066,1.06859659619678,0.300838669691188,0.999990905452192,-4.59390383208388,1.52759242826817
AC093525.2,chr16,1944,-0.611218109502813,4.13942528855586,-0.777016753947657,0.448291133640271,0.999990905452192,-4.59994889714193,0.654643733719745
AC013391.2,chr15,501,0.611206355360919,3.8449302727923,0.742255572700469,0.468505757733734,0.999990905452192,-4.60032081638361,1.52753597288839
AP002884.1,chr11,5018,0.611197130503982,4.12779865703793,0.955243805563781,0.353422702049028,0.999990905452192,-4.59626869112727,1.52752620557418
LINC02231,chr12,447,0.611185836720995,3.47071528509456,0.771201281844354,0.451634821345792,0.999990905452192,-4.59954158092927,1.52751424775811
AC064862.6,chr7,1022,0.611171362083155,1.65176819790345,0.756605557279132,0.460094545955051,0.999990905452192,-4.59856351562696,1.52749892220143
KCND2,chr7,5555,-0.611158515008468,5.67941312622884,-0.896385646049598,0.383108569522689,0.999990905452192,-4.59815300200984,0.654670776141717
AL133485.2,chr14,2430,0.610912964250601,0.549030053047064,0.728745253629488,0.476509337919236,0.999990905452192,-4.59833871823563,1.52722535983758
AC233976.1,chrX,451,0.610870103200566,1.9170510835494,0.537131024401532,0.59844132158996,0.999990905452192,-4.60115032091587,1.52717998814892
EFNA1,chr1,2539,-0.61076673924532,1.53364202458066,-0.819184856906843,0.424509588138046,0.999990905452192,-4.59771076384611,0.65484858154342
ANKRD65,chr1,2644,-0.610758370866302,0.878521531111967,-0.634528362384736,0.53455075165549,0.999990905452192,-4.59942223900011,0.654852380015632
ENKD1,chr16,2679,-0.61070084023475,0.352797486157157,-0.908589248883364,0.376819546439683,0.999990905452192,-4.59629974993755,0.6548784942124
FXYD5,chr19,2993,-0.610668051633069,2.2809621744081,-0.755586430653301,0.460688840206107,0.999990905452192,-4.59894450637862,0.654893378019092
ACAT2,chr6,4299,0.610633994907265,3.26620176046074,1.05755105780382,0.305698599408257,0.999990905452192,-4.59404526717694,1.52693007368599
FOXD1,chr5,2623,0.610426883076045,0.56996426845369,0.855991207898974,0.404424036575793,0.999990905452192,-4.59695947222678,1.52671088489286
AC024224.2,chr12,782,-0.610359121180219,1.56457352987014,-0.774408786443574,0.449788715488936,0.999990905452192,-4.5982915705204,0.655033628151726
RP1L1,chr8,8881,-0.610270808987687,2.25260293866616,-0.584771400830185,0.566717122527008,0.999990905452192,-4.60100506232328,0.65507372617993
LINC00945,chr21,753,0.610249365687812,0.841071998401686,0.585187822360663,0.566443749960279,0.999990905452192,-4.5998494490881,1.52652304127512
AL136442.1,chr13,1287,-0.610088351202519,1.27624891661038,-0.728442615782241,0.476689556492898,0.999990905452192,-4.59867893661244,0.655156578658238
ZNF776,chr19,5484,0.610054250630998,1.31934678996472,0.705187840148235,0.490659233334021,0.999990905452192,-4.59897233877399,1.52631660299022
Z98885.2,chr22,1567,0.610000379614284,0.559719194431008,0.721707885753823,0.480710593230544,0.999990905452192,-4.59841527124667,1.52625961056302
LARGE2,chr11,3115,-0.60999597970096,1.56734781311191,-0.618749445870305,0.544641408126164,0.999990905452192,-4.6000381566926,0.655198527741476
CDH1,chr16,6177,-0.60996528765078,6.01553419187938,-0.93360751004344,0.364145663566793,0.999990905452192,-4.59726073696831,0.655212466654016
DCD,chr12,876,0.609869621707549,0.347520562854612,0.883128333125195,0.390019906493537,0.999990905452192,-4.59659494664095,1.52612128509405
PROB1,chr5,5122,-0.609867325118083,0.539220689416736,-0.672918455849192,0.510437620998228,0.999990905452192,-4.59888768354708,0.655256958698503
AC097375.2,chr4,579,-0.609856813518621,1.45464524614217,-0.688995989082206,0.500526769092037,0.999990905452192,-4.59922131781316,0.655261732974141
AL357835.1,chr1,1196,0.609842943131784,1.24087887732698,0.714809706414373,0.484850109699051,0.999990905452192,-4.59882096411707,1.52609306404613
AL355312.2,chr6,2117,0.609827147727687,-0.227881189358411,0.745936934417944,0.46633908988755,0.999990905452192,-4.59789653772445,1.52607635564693
SLC7A3,chrX,2265,0.609795338199267,-0.588475648896516,0.793193579164533,0.439071296021649,0.999990905452192,-4.59734227139827,1.52604270804111
AP000275.2,chr21,1026,0.609702779800513,6.01440165208551,0.582838225510153,0.567987120208718,0.999990905452192,-4.6054443256239,1.52594480548057
MIR124-2HG,chr8,3486,0.609684590586498,-0.270336236189867,0.884234156867724,0.38944026180853,0.999990905452192,-4.59648043060489,1.52592556679125
CCR8,chr3,1318,-0.609680592581337,-0.7738908644749,-0.783666636259473,0.444486599309494,0.999990905452192,-4.59739792995575,0.655341776147491
KIAA0100,chr17,9235,-0.6096634063785,4.43456269992751,-0.745457007415225,0.466621205807057,0.999990905452192,-4.60077049439899,0.655349582997489
LINC01727,chr20,2180,0.609566796850799,2.62815878117166,0.713843980719337,0.485431312762929,0.999990905452192,-4.599760931516,1.52580098250275
C7orf55-LUC7L2,chr7,1661,0.609561180890366,4.38950403796904,1.05481650445753,0.30691052886573,0.999990905452192,-4.59393612082986,1.52579504304845
CYP4A22,chr1,3859,-0.609556303598091,1.47103958454011,-0.919006282705177,0.371506632259703,0.999990905452192,-4.59635270813136,0.655398236639407
NAA20,chr20,2376,-0.609460310479171,1.65761908350589,-0.823037958598104,0.422377426061568,0.999990905452192,-4.59771118102952,0.655441846558475
AC127520.1,chr15,2017,-0.6094390422034,0.177693454901275,-0.945241604432101,0.358352395241329,0.999990905452192,-4.59583923688712,0.655451509183148
AC090607.3,chr15,685,0.609425151421394,1.04188337464089,0.969255484018336,0.346596118970254,0.999990905452192,-4.59560110826,1.52565118499185
MTNR1A,chr4,1289,0.609376838950865,2.11576260348398,0.861588523645708,0.401424825960154,0.999990905452192,-4.59736281701446,1.52560009537022
PCDH15,chr10,15423,0.609181361288458,7.50251748099281,0.665933106249461,0.514778451474874,0.999990905452192,-4.60516301588524,1.52539339850831
C2orf88,chr2,5997,0.609142810224894,5.41829848399382,0.917340829594422,0.372352620184564,0.999990905452192,-4.59751403007493,1.52535263816013
AL513314.2,chr1,1588,0.608957709722062,2.07623857623456,0.904779044979213,0.37877558459759,0.999990905452192,-4.59670347009823,1.52515694508537
HS1BP3,chr2,9059,-0.608910460310562,4.57923399165676,-0.755605383648347,0.460677783657727,0.999990905452192,-4.60069499244035,0.655691700814896
FAM136A,chr2,3086,0.60884744971634,0.988419644546733,0.960498065409914,0.350851959121188,0.999990905452192,-4.59571576714844,1.52504038726628
AC008728.1,chr5,691,0.608806793541683,3.41245754877839,0.837505842148127,0.414432909650798,0.999990905452192,-4.59835829426679,1.52499741114662
DET1,chr15,6853,0.608651483002763,4.01881341311908,1.04796185462045,0.30996373906811,0.999990905452192,-4.59415591503074,1.52483324934193
LINC02439,chr12,450,0.608646744063198,0.826018314325831,0.736403670783303,0.471962422082284,0.999990905452192,-4.59838123913477,1.52482824060444
ZNF43,chr19,8649,0.608557353124163,3.07256456333034,0.86430084600601,0.399976749312777,0.999990905452192,-4.59772345136665,1.52473376353084
AP001021.2,chr18,544,0.608498930554256,3.44911874753838,0.720799316215144,0.481254607976901,0.999990905452192,-4.60034930069293,1.52467202001697
EIF4A1P4,chr12,1213,-0.608452992352628,-0.673925124137973,-0.412817586301619,0.685125195830634,0.999990905452192,-4.60015329754289,0.655899648785295
AC078788.1,chr3,634,0.608423576029418,0.0735977996243479,0.59218241635044,0.561862308945544,0.999990905452192,-4.59936222373549,1.52459238576862
CSF1,chr1,5418,-0.608264429620553,3.06157877448267,-0.987469089574508,0.337860442285769,0.999990905452192,-4.59546472220948,0.65598538160413
FBN1,chr15,16057,-0.608161163139215,5.67131418427067,-0.913334248948483,0.374393161008148,0.999990905452192,-4.59770640486117,0.656032337977256
YBX2,chr17,4618,0.608082078179283,0.0449394356110276,0.557028038117609,0.585084513697271,0.999990905452192,-4.59961608449958,1.5242315448482
SULF1,chr8,9404,-0.608070773239731,6.0950774912069,-1.33176340743576,0.201281638455582,0.999990905452192,-4.58433898176308,0.656073441989596
SNX18,chr5,6653,-0.607990379139571,2.87442327783945,-0.915613231669092,0.373231554785714,0.999990905452192,-4.5967550314558,0.656110002663979
PRDM14,chr8,2443,0.607894023208271,3.20253528425405,0.576111895978846,0.572417557554756,0.999990905452192,-4.60209660466532,1.52403287456101
CELF6,chr15,3588,-0.607733706862886,3.83247916875599,-0.911109666365841,0.375529396309096,0.999990905452192,-4.59714496488828,0.656226742671316
ATXN1L,chr16,8542,-0.607716341197135,3.63810562560043,-0.985080205037788,0.338997317964935,0.999990905452192,-4.59556110038311,0.656234641695387
PDLIM1,chr10,2239,-0.607582590914929,5.04156778659872,-0.927756234800115,0.367083434299404,0.999990905452192,-4.59714137344516,0.65629548313086
HMGN5,chrX,2416,0.60754932632079,3.67135279457178,0.703907719926323,0.491435171273303,0.999990905452192,-4.60081094299988,1.52366878747326
ZNF783,chr7,6726,-0.607547292558906,2.83718387501094,-1.05133902290947,0.308456741554451,0.999990905452192,-4.59423229700098,0.656311540879981
GTF2IP1,chr7,7453,0.607486912387209,2.66546475818344,0.897050987557011,0.382763887154467,0.999990905452192,-4.59700304818996,1.52360287187588
AC025165.2,chr12,699,-0.60746388719987,3.38501734366932,-0.691832474236435,0.498789892327879,0.999990905452192,-4.60073496050453,0.656349484783926
TMEM170A,chr16,5572,0.607395019798911,2.24221398243031,0.971783268516636,0.345374406393028,0.999990905452192,-4.59566898503519,1.52350582894674
FAM19A5,chr22,3173,0.607340587404372,7.20723570066205,0.842968171025846,0.41145876650868,0.999990905452192,-4.60028183693332,1.52344834867294
SNRPG,chr2,1795,0.607337390551841,2.07335464582584,0.968986246306933,0.34672642243128,0.999990905452192,-4.59569772983678,1.52344497288376
TRIM23,chr5,4807,0.60726469644856,3.20563574816489,1.02183724381027,0.321801124754232,0.999990905452192,-4.59478821778002,1.52336821191002
AC073349.2,chr7,1603,0.607194779900872,0.271294406211763,0.660729051069521,0.518025951935285,0.999990905452192,-4.59886933004716,1.52329438753105
TREML1,chr6,1483,0.607175271730731,-0.11322367930243,0.782201368416372,0.445323173673302,0.999990905452192,-4.59758169234449,1.52327378963314
GTF2A2,chr15,3204,0.607155147624189,2.05938812772913,0.713293686092437,0.485762681306513,0.999990905452192,-4.59934874060961,1.52325254168442
AL512658.1,chr6,811,0.607053884475092,-0.127444393956004,0.867155180094568,0.39845657029082,0.999990905452192,-4.59669086754691,1.52314562793509
ETV7,chr6,2374,-0.606965996321478,3.29632545198162,-0.873538900461813,0.395070490353399,0.999990905452192,-4.59766391983598,0.656576037734014
PPP3CC,chr8,2899,0.606884654598929,4.81450027201812,1.36149005048074,0.191902660571839,0.999990905452192,-4.58497723089047,1.52296697158611
PAFAH1B3,chr19,1419,-0.606878678232452,0.125320155416823,-0.732431284663002,0.474317614728796,0.999990905452192,-4.59814903061254,0.656615777733309
AC108210.1,chr4,825,-0.606783394705216,-0.123316430755209,-0.677902104545934,0.507353527966954,0.999990905452192,-4.59855861379847,0.656659145688193
LINC01094,chr4,2951,0.606751360493425,2.49580261156951,0.902082977722582,0.380163784602762,0.999990905452192,-4.59686635441815,1.52282626746169
MIATNB,chr22,2847,-0.60672551283987,5.07181836731485,-1.1826761779334,0.253920112922514,0.999990905452192,-4.59018165839173,0.656685491809617
COL15A1,chr9,6653,-0.60672148662275,6.36478135514691,-0.874374584957492,0.394628635783916,0.999990905452192,-4.5990289716417,0.656687324464464
LINC00320,chr21,2325,0.606697787331136,2.35934372366701,0.597259728720712,0.558548999087376,0.999990905452192,-4.6009640283218,1.52276971974944
FMNL3,chr12,13424,-0.606618185128979,5.2016164312987,-1.20034700832103,0.247177852598092,0.999990905452192,-4.58956295610237,0.6567343470218
KHNYN,chr14,8015,-0.606614330939225,3.68069338139018,-0.654467735305631,0.521948539144429,0.999990905452192,-4.60161898016856,0.656736101503586
AP000347.1,chr22,7012,-0.606603256407235,4.87955937069372,-0.913417129443341,0.374350873678332,0.999990905452192,-4.59744126076408,0.656741142813547
LINC01681,chr1,760,0.606580107675566,2.86945350109925,0.647252098393933,0.526489645427949,0.999990905452192,-4.60086206154111,1.52264551352243
AC092894.1,chr3,1563,-0.606536610031492,-0.440872894674622,-0.82453054201874,0.421553334442662,0.999990905452192,-4.59707702251099,0.656771482162284
AC100778.1,chr18,332,0.606399128623455,0.623992464410613,0.779855239210751,0.446664707159939,0.999990905452192,-4.59783306745278,1.52245451705374
AL669831.4,chr1,872,-0.606319731406019,1.45402125778597,-0.954759907873285,0.353660111655399,0.999990905452192,-4.59584214600979,0.656870221257654
CD2,chr1,1679,-0.606295072218322,1.87764502080947,-0.929167769935993,0.366373264234091,0.999990905452192,-4.59628632848965,0.656881448872673
LINC01502,chr9,2746,0.606259862968759,2.39344449843847,0.82211408345725,0.422888037250023,0.999990905452192,-4.59806490981478,1.52230755918268
BUB1,chr2,6032,-0.606190053776115,2.9808608670868,-1.13815983084326,0.271524352133967,0.999990905452192,-4.59242868913476,0.656929267140145
AC007603.3,chr16,979,-0.606136325725847,0.707883949616163,-0.983086165480457,0.339948340517731,0.999990905452192,-4.59539438868104,0.656953732591903
AL445488.1,chr1,1359,0.606125712260861,2.34330877025176,0.778390278782262,0.447503657070019,0.999990905452192,-4.59866692370499,1.52216601219149
MACROD2,chr20,11428,0.606119822848106,8.25879574041834,0.975257436551624,0.343700200263497,0.999990905452192,-4.59634229250069,1.52215979837264
YWHAH,chr22,2453,-0.606111254744022,2.99634223607949,-0.849085831427438,0.408144303415228,0.999990905452192,-4.5979508141562,0.656965149154471
ADAMTS2,chr5,8726,-0.606029034697675,6.07597780901358,-0.545071957359574,0.593092440313105,0.999990905452192,-4.60623884818168,0.657002591055014
GPR146,chr7,3160,0.605980501120476,1.60040334860915,0.700281506968603,0.493637090214199,0.999990905452192,-4.59919988196568,1.52201280979411
CCDC181,chr1,3961,0.605871081111541,2.44314141348841,0.507766347348589,0.6184261595225,0.999990905452192,-4.60199114630741,1.52189737837223
SLC26A5,chr7,3377,0.605828362984896,4.91493575978734,0.722939916607322,0.479973488822437,0.999990905452192,-4.60159969175367,1.52185231573556
AL160314.2,chr14,2513,0.605801666222184,3.44124832302518,0.717101337066708,0.483472588966573,0.999990905452192,-4.60036718395617,1.52182415444499
KLHL36,chr16,9995,-0.605790231499186,1.7959186257865,-0.729966518798755,0.475782498753637,0.999990905452192,-4.59896500184133,0.657111350911709
ZDHHC3,chr3,7609,-0.605772198930143,4.42688248294167,-0.918054181348278,0.371990104322994,0.999990905452192,-4.59718645131344,0.657119564345265
SIGLEC9,chr19,2539,-0.605644754152593,1.37701247581734,-0.910331959147149,0.3759271699311,0.999990905452192,-4.59645376909257,0.657177615529634
GHR,chr5,6610,0.605520985886677,5.70773800370925,0.942471354316097,0.359726075546092,0.999990905452192,-4.59693554714449,1.52152810811946
UBQLN4,chr1,3878,-0.605476965460612,2.14770659958189,-1.05444401747237,0.307075880853191,0.999990905452192,-4.5942678250717,0.657254051215473
AC140912.1,chr16,1141,0.605347098068496,-0.554986597487828,0.661963657136573,0.517254469502464,0.999990905452192,-4.59852083034021,1.52134472961495
LINC02052,chr3,2692,0.605186751879889,2.19853454898107,0.875546024036165,0.394009807257056,0.999990905452192,-4.59718476980716,1.52117565142014
TRIM14,chr9,5469,-0.605143478598469,4.24882689197541,-0.986813171876347,0.338172327856217,0.999990905452192,-4.59557624029471,0.657405996650845
UGT1A7,chr2,4167,0.605086421350659,4.22854292404623,0.788299127039614,0.441848205384266,0.999990905452192,-4.59976275099962,1.52106986672757
WNT7B,chr22,5051,-0.605056989379773,4.23965755298407,-0.813678404793702,0.427568577488805,0.999990905452192,-4.59930892310125,0.657445409162684
SLC25A25-AS1,chr9,6391,0.60503556418348,1.95340312988508,0.909394442029909,0.376407059704141,0.999990905452192,-4.59660254382458,1.52101624767514
TANK,chr2,5579,0.604930198739946,4.01596376677796,0.503850836421314,0.621114940187067,0.999990905452192,-4.60407421988313,1.52090516619577
